session_id,timestamp,click_x,click_y,zone,dimension
20260412_181610_a7bb,2026-04-12 18:20:08,42,184,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:20:11,461,529,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:20:12,461,529,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:20:13,65,185,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:20:17,271,541,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:20:18,271,541,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:20:20,271,541,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:20:20,271,541,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:20:21,271,541,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:20:22,633,30,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:20:28,97,164,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:20:29,81,146,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:20:32,18,130,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:20:32,71,131,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:20:32,71,131,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:20:32,71,131,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:20:33,71,131,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:20:33,71,131,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:20:34,676,17,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:20:34,682,42,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:20:38,281,457,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:20:41,534,433,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:20:42,534,433,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:20:43,534,433,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:20:44,66,144,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:20:49,354,532,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:20:50,361,544,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:20:52,358,533,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:20:54,348,546,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:20:55,351,549,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:20:56,350,535,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:20:57,350,535,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:20:58,62,172,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:21:01,106,198,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:21:06,437,439,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:21:07,435,437,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:21:08,435,437,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:21:11,538,101,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:21:14,497,451,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:21:18,490,442,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:21:19,490,442,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:21:27,98,188,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:21:29,388,450,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:21:30,268,543,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:21:32,638,46,Zone 4,present
20260412_181610_a7bb,2026-04-12 18:21:38,523,52,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:21:41,469,134,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:21:42,384,399,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:21:45,355,413,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:21:51,355,413,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:21:55,247,419,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:21:56,350,555,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:21:58,555,95,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:21:59,155,425,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:22:01,264,424,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:22:03,265,424,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:22:06,364,423,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:22:09,104,183,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:22:12,406,538,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:22:12,406,538,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:22:13,169,254,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:22:14,116,170,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:22:20,582,319,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:22:25,660,119,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:22:28,62,505,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:22:30,773,476,Zone 3,past
20260412_181610_a7bb,2026-04-12 18:22:30,773,476,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:22:33,18,530,Zone 2,past
20260412_181610_a7bb,2026-04-12 18:22:34,18,530,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:22:35,763,463,Zone 3,past
20260412_181610_a7bb,2026-04-12 18:22:39,255,542,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:22:39,671,28,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:22:41,91,156,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:22:43,91,153,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:22:45,392,539,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:22:45,394,525,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:22:47,113,188,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:22:48,313,539,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:22:48,246,547,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:22:49,634,44,Zone 4,present
20260412_181610_a7bb,2026-04-12 18:22:51,557,43,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:22:52,395,541,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:22:53,88,181,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:22:58,251,545,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:23:01,637,48,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:23:01,676,35,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:23:02,93,152,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:23:03,623,44,Zone 4,present
20260412_181610_a7bb,2026-04-12 18:23:04,413,522,Zone 4,present
20260412_181610_a7bb,2026-04-12 18:23:05,97,203,Zone 4,present
20260412_181610_a7bb,2026-04-12 18:23:13,235,517,Zone 4,present
20260412_181610_a7bb,2026-04-12 18:23:13,251,535,Zone 4,present
20260412_181610_a7bb,2026-04-12 18:23:15,351,533,Zone 4,present
20260412_181610_a7bb,2026-04-12 18:23:17,271,533,Zone 4,present
20260412_181610_a7bb,2026-04-12 18:23:18,556,31,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:23:20,345,540,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:23:21,605,362,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:23:25,393,539,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:23:26,89,199,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:23:27,358,532,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:23:28,422,369,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:23:31,415,386,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:23:32,415,386,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:23:48,474,460,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:24:00,762,456,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:24:03,174,582,Zone 2,past
20260412_181610_a7bb,2026-04-12 18:24:03,174,587,Zone 2,past
20260412_181610_a7bb,2026-04-12 18:24:07,255,542,Zone 2,past
20260412_181610_a7bb,2026-04-12 18:24:08,612,37,Zone 2,present
20260412_181610_a7bb,2026-04-12 18:24:12,724,49,Zone 2,future
20260412_181610_a7bb,2026-04-12 18:24:13,21,563,Zone 2,future
20260412_181610_a7bb,2026-04-12 18:24:16,613,50,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:24:18,437,371,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:24:20,639,130,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:24:20,700,151,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:24:20,669,116,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:24:22,540,52,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:24:26,396,371,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:24:27,648,117,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:24:30,5,511,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:24:33,614,54,Zone 3,present
20260412_181610_a7bb,2026-04-12 18:24:34,702,37,Zone 3,future
20260412_181610_a7bb,2026-04-12 18:24:38,210,551,Zone 3,future
20260412_181610_a7bb,2026-04-12 18:24:42,757,491,Zone 3,future
20260412_181610_a7bb,2026-04-12 18:24:45,311,528,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:24:45,338,537,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:24:46,285,540,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:24:46,271,543,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:24:48,136,230,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:24:49,187,542,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:24:50,213,519,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:24:57,551,85,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:24:58,526,57,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:25:04,127,225,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:25:06,395,547,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:25:08,310,541,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:25:08,236,540,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:25:09,272,555,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:25:10,526,48,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:25:13,350,548,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:25:13,293,278,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:25:14,447,415,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:25:14,494,355,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:25:14,390,95,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:25:15,259,105,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:25:15,243,103,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:25:18,401,553,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:25:21,263,546,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:25:22,291,525,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:25:23,344,558,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:25:24,398,547,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:25:25,48,167,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:25:31,775,460,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:25:33,448,546,Zone 2,past
20260412_181610_a7bb,2026-04-12 18:25:34,279,339,Zone 2,past
20260412_181610_a7bb,2026-04-12 18:25:34,201,382,Zone 2,past
20260412_181610_a7bb,2026-04-12 18:25:36,34,551,Zone 2,past
20260412_181610_a7bb,2026-04-12 18:25:41,35,520,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:25:47,398,536,Zone 3,past
20260412_181610_a7bb,2026-04-12 18:25:48,262,539,Zone 3,past
20260412_181610_a7bb,2026-04-12 18:25:49,639,44,Zone 3,present
20260412_181610_a7bb,2026-04-12 18:25:50,448,535,Zone 3,present
20260412_181610_a7bb,2026-04-12 18:25:56,767,436,Zone 3,present
20260412_181610_a7bb,2026-04-12 18:26:02,761,493,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:26:06,40,549,Zone 2,present
20260412_181610_a7bb,2026-04-12 18:26:07,356,544,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:26:08,394,532,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:26:08,246,541,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:26:10,687,60,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:26:10,692,50,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:26:11,443,549,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:26:12,92,204,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:26:18,353,549,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:26:18,309,536,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:26:19,549,93,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:26:21,110,84,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:26:23,423,533,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:26:23,393,531,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:26:24,136,104,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:26:25,227,545,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:26:25,227,545,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:26:26,194,164,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:26:26,341,339,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:26:26,438,395,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:26:33,271,540,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:26:34,545,39,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:26:36,520,419,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:26:38,466,80,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:26:40,346,532,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:26:40,313,446,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:26:41,242,412,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:26:41,390,451,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:26:42,433,532,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:26:46,208,530,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:26:46,147,103,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:26:51,395,558,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:26:51,398,542,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:26:52,103,176,Zone 4,past
20260412_181610_a7bb,2026-04-12 18:26:57,438,539,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:26:58,360,372,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:27:01,680,128,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:27:05,27,546,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:27:11,739,483,Zone 3,past
20260412_181610_a7bb,2026-04-12 18:27:12,763,466,Zone 3,past
20260412_181610_a7bb,2026-04-12 18:27:12,763,466,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:27:15,230,543,Zone 2,past
20260412_181610_a7bb,2026-04-12 18:27:21,305,525,Zone 2,past
20260412_181610_a7bb,2026-04-12 18:27:23,45,567,Zone 2,past
20260412_181610_a7bb,2026-04-12 18:27:25,280,545,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:27:26,601,24,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:27:29,541,36,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:27:30,580,38,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:27:31,532,49,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:27:32,599,54,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:27:33,676,56,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:37,444,537,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:46,393,453,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:47,356,445,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:47,321,452,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:48,416,453,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:48,374,468,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:48,399,537,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:49,304,444,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:50,358,522,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:50,318,530,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:50,314,445,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:51,368,520,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:51,374,454,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:52,226,553,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:53,100,187,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:54,609,211,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:27:54,704,197,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:27:56,753,473,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:27:59,451,537,Zone 2,future
20260412_181610_a7bb,2026-04-12 18:28:02,390,535,Zone 2,future
20260412_181610_a7bb,2026-04-12 18:28:02,301,538,Zone 2,future
20260412_181610_a7bb,2026-04-12 18:28:03,40,521,Zone 2,future
20260412_181610_a7bb,2026-04-12 18:28:03,37,521,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:28:12,756,452,Zone 3,future
20260412_181610_a7bb,2026-04-12 18:28:15,759,437,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:28:17,33,503,Zone 2,future
20260412_181610_a7bb,2026-04-12 18:28:26,376,461,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:28:33,183,372,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:28:33,150,455,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:28:35,236,534,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:28:35,273,543,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:28:37,572,63,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:28:37,581,50,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:28:44,403,409,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:28:45,667,108,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:28:45,670,157,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:28:49,568,32,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:28:57,178,24,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:28:58,355,531,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:28:59,131,80,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:28:59,154,84,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:00,343,76,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:00,372,90,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:00,441,83,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:00,454,83,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:00,583,107,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:01,609,109,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:01,661,109,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:01,709,110,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:01,712,111,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:02,311,542,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:03,219,533,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:03,241,536,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:05,700,24,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:08,301,431,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:08,298,407,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:09,544,33,Zone 1,past
20260412_181610_a7bb,2026-04-12 18:29:12,627,47,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:29:14,340,542,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:29:14,368,394,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:29:15,662,129,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:29:22,201,552,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:29:23,93,118,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:29:29,249,522,Zone 1,present
20260412_181610_a7bb,2026-04-12 18:29:30,688,46,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:31,226,517,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:32,91,175,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:34,692,190,Zone 4,future
20260412_181610_a7bb,2026-04-12 18:29:35,636,245,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:35,581,211,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:35,386,373,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:36,471,319,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:37,437,564,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:40,436,557,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:41,443,545,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:48,463,312,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:49,471,310,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:54,483,373,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:55,483,373,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:56,483,373,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:29:57,221,543,Zone 1,future
20260412_181610_a7bb,2026-04-12 18:30:01,479,293,Zone 1,future
